flat_chemical_id	stereo_chemical_id	source_cid	inchikey
CIDm10034541	CIDs10034541	10034541	LUAUYXOAEILDAP-OTCTXUPXSA-N
CIDm10034542	CIDs10034542	10034542	VCKIRDBEXNFNSL-KNOPVKDVSA-N
CIDm10034543	CIDs10034543	10034543	WHOODMRERRNRDO-XSSPNIGYSA-N
CIDm10034544	CIDs10034544	10034544	YKNAGCXBAKOASC-XPUVOQGQSA-N
CIDm10034545	CIDs10034545	10034545	QMOJNZKABPFFTO-RFLWLPIDSA-N
CIDm10034546	CIDs10034546	10034546	FOTHFSDGDGAVQD-TWWBUCIQSA-N
CIDm10034547	CIDs10034547	10034547	DNKBMGIMXFJLRX-NJQAMOJYSA-N
CIDm10034548	CIDs10034548	10034548	ZHOXQIZKKFCIOO-MNSSETFSSA-N
CIDm10034549	CIDs10034549	10034549	SBTAPQPJHLNRIS-LCECTNRBSA-N
CIDm01003455	CIDs01003455	1003455	JQBQSTCZHRVLKX-UHFFFAOYSA-N
CIDm10034550	CIDs10034550	10034550	UTCZMJGWULKFBD-UYDUYPEQSA-N
CIDm10034551	CIDs10034551	10034551	IEAACOPWKSSHRX-UHFFFAOYSA-N
CIDm10034552	CIDs10034552	10034552	GOFKCPVHQLQXCZ-UHFFFAOYSA-N
CIDm10034553	CIDs10034553	10034553	RDADWYMGCVOYTH-UHFFFAOYSA-N
CIDm10034554	CIDs10034554	10034554	KSTLGHNPCYVQPG-KOVSCYEFSA-N
CIDm10034555	CIDs10034555	10034555	ZVSDXKSLMPVMAY-IJOBYKGNSA-N
CIDm10034556	CIDs10034556	10034556	PWWUZMUIMMJLFK-DLLOEZQOSA-N
CIDm10034557	CIDs10034557	10034557	JAIAEVVWZUBFJS-ZSJCOVJCSA-N
CIDm10034558	CIDs10034558	10034558	LPULVMFOLYXAHG-FAOSXXRFSA-N
CIDm10034559	CIDs10034559	10034559	RCCFAWRDXVPUFI-JEKIVGNPSA-N
CIDm01003456	CIDs01003456	1003456	QYKBZDAUSMFJHL-UHFFFAOYSA-N
CIDm10034560	CIDs10034560	10034560	NPGHDIBHVWSUMW-MOHFKXEGSA-N
CIDm10034561	CIDs10034561	10034561	JEZBVMIACODUIG-QLULULNYSA-N
CIDm10034562	CIDs10034562	10034562	GFOSNCXTMJBILW-LKQFFACCSA-N
CIDm05318728	CIDs10034563	10034563	NXNQBJVYRRDDOL-WIONKDPBSA-N
CIDm10034564	CIDs10034564	10034564	WKAIRQRDSFQUFI-ZMFCJDIESA-N
CIDm10034565	CIDs10034565	10034565	AMQXTYNAPPUMIE-JSJFEOCOSA-J
CIDm10034565	CIDs10034565	10034566	AWGSNQXPYAOHIN-OOFJSCGESA-N
CIDm10034567	CIDs10034567	10034567	TYPZJBOSLMPYQL-UHFFFAOYSA-N
CIDm10034568	CIDs10034568	10034568	VEGJMIXLJOLHHD-UHFFFAOYSA-N
CIDm10034569	CIDs10034569	10034569	HETIMJYDJHLQGZ-NVTBPQSESA-N
CIDm01003457	CIDs01003457	1003457	SZOOGVKGJCCILZ-UHFFFAOYSA-N
CIDm00479997	CIDs10034570	10034570	OKAAACQUCYYXOC-CUVGCOKVSA-N
CIDm10034572	CIDs10034572	10034572	NFZUKRONYNLPLD-MNEBSNEHSA-N
CIDm00170190	CIDs00170190	10034573	QWBIZPAPBMSXDG-UHFFFAOYSA-M
CIDm10034574	CIDs10034574	10034574	XSBPYGDBXQXSCU-UHFFFAOYSA-N
CIDm10034575	CIDs10034575	10034575	JDCBWJCUHSVVMN-BYPYZUCNSA-N
CIDm10034576	CIDs10034576	10034576	DQVSWGXUBQLRGI-DMTCNVIQSA-N
CIDm10034577	CIDs10034577	10034577	MNWYVVFHNHMOQJ-UHFFFAOYSA-N
CIDm10034578	CIDs10034578	10034578	FXZRSKCGZJZDDI-UHFFFAOYSA-N
CIDm10034579	CIDs10034579	10034579	SWTFBLUIBHXOAH-UHFFFAOYSA-N
CIDm01003458	CIDs01003458	1003458	LPQOQHPCIICXDF-UHFFFAOYSA-N
CIDm10034580	CIDs10034580	10034580	YQRDQUJNAXNQRS-UHFFFAOYSA-N
CIDm10034581	CIDs10034581	10034581	KSOMTIQGBYHOJM-UHFFFAOYSA-N
CIDm10034582	CIDs10034582	10034582	DPVDWZKEDJNHKJ-UHFFFAOYSA-N
CIDm10034583	CIDs10034583	10034583	QMUSIBHGEJPULF-UHFFFAOYSA-N
CIDm10034584	CIDs10034584	10034584	FRBAGXLZGGLKKP-YFKPBYRVSA-N
CIDm00069653	CIDs10034585	10034585	DVQCXAUFUOFSDW-WFVSFCRTSA-N
CIDm10034586	CIDs10034586	10034586	SLTMFXXAJKCIPQ-CRCLSJGQSA-N
CIDm10034587	CIDs10034587	10034587	VVKIIUOXHTYEIX-STHAYSLISA-N
CIDm00094313	CIDs10034588	10034588	AANFRDGJHYLLAE-DOMIDYPGSA-N
CIDm10034589	CIDs10034589	10034589	ZTXWCIWMKJOURT-UHFFFAOYSA-N
CIDm01003459	CIDs01003459	1003459	YQHPESPGFXUNCD-UHFFFAOYSA-N
CIDm00020112	CIDs10034590	10034590	PCYZZYAEGNVNMH-SCSAIBSYSA-N
CIDm10034591	CIDs10034591	10034591	DSZXBVTWQFXLHY-UHFFFAOYSA-N
CIDm10034592	CIDs10034592	10034592	NZSMMQLRKNEBMJ-UHFFFAOYSA-N
CIDm10034593	CIDs10034593	10034593	SGEHAWXWNOGMQF-UHFFFAOYSA-N
CIDm10034594	CIDs10034594	10034594	MIOKWQPCYPBXCS-UHFFFAOYSA-N
CIDm10034595	CIDs10034595	10034595	XYEQYYAARMZXMK-UHFFFAOYSA-N
CIDm10034596	CIDs10034596	10034596	RDTCWQXQLWFJGY-RXMQYKEDSA-N
CIDm10034597	CIDs10034597	10034597	IBLUXVYBBLBRNR-UHFFFAOYSA-N
CIDm00008103	CIDs10034598	10034598	ZSIAUFGUXNUGDI-ZQBYOMGUSA-N
CIDm00009988	CIDs10034599	10034599	VCYZVXRKYPKDQB-SFIIULIVSA-N
CIDm01003460	CIDs01003460	1003460	VOGRMNAAJXIAPB-UHFFFAOYSA-N
CIDm10034600	CIDs10034600	10034600	CYRIJXYIKJLCFJ-UHFFFAOYSA-N
CIDm10034601	CIDs10034601	10034601	HLJWMCUZPYEUDI-UHFFFAOYSA-L
CIDm00138331	CIDs10034602	10034602	JPFHUVOCZRXQMU-RNFRBKRXSA-N
CIDm10034603	CIDs10034603	10034603	LMUSCNPAUSJVDG-UHFFFAOYSA-N
CIDm10034604	CIDs10034604	10034604	UZDBZTDNNBTGRM-UHFFFAOYSA-N
CIDm10034605	CIDs10034605	10034605	RNDXXNOBAHXDQT-ONEGZZNKSA-N
CIDm10034606	CIDs10034606	10034606	HMIUXHMWJGQWQA-UHFFFAOYSA-N
CIDm10034607	CIDs10034607	10034607	WJMQFZCWOFLFCI-UHFFFAOYSA-N
CIDm00098480	CIDs10034608	10034608	JEPPYVOSGKWVSJ-XVMARJQXSA-N
CIDm00007809	CIDs10034609	10034609	URLKBWYHVLBVBO-BYLMDFDESA-N
CIDm01003461	CIDs01003461	1003461	KONSBFGKNWOEJT-UHFFFAOYSA-N
CIDm10034610	CIDs10034610	10034610	ZRYOYSFCHSPVMV-UHFFFAOYSA-N
CIDm10034611	CIDs10034611	10034611	XYFWJOHESVZANG-UHFFFAOYSA-N
CIDm10034612	CIDs10034612	10034612	PGWDVNPBWDBEND-PKKPSLABSA-N
CIDm00137685	CIDs10034613	10034613	OKDKFTKUXADLSJ-OLRDWIKFSA-N
CIDm03084262	CIDs10034615	10034615	YKVRWFVUMYHBES-IBTRZKOZSA-N
CIDm10034616	CIDs10034616	10034616	POCJXFOZRKCVMA-NTSWFWBYSA-N
CIDm10034617	CIDs10034617	10034617	DFKTZPFJIXHTOV-UHFFFAOYSA-N
CIDm10034618	CIDs10034618	10034618	MHCFJYPAEKWGBR-UHFFFAOYSA-N
CIDm10034619	CIDs10034619	10034619	VOICXQFQTFTHOP-UHFFFAOYSA-N
CIDm01003462	CIDs01003462	1003462	TYWPTGMHZIRODL-UHFFFAOYSA-N
CIDm10034620	CIDs10034620	10034620	VVNDJMNPDIGVLE-UHFFFAOYSA-N
CIDm00007507	CIDs10034621	10034621	VSSAZBXXNIABDN-WHRKIXHSSA-N
CIDm00161588	CIDs10034622	10034622	JYEMLYGXHDIVRA-YFKPBYRVSA-N
CIDm00407183	CIDs00407183	10034623	IUFAEQDMEMKFCW-UHFFFAOYSA-N
CIDm10034624	CIDs10034624	10034624	PSVHBERWTCIGEC-BYPYZUCNSA-N
CIDm10034625	CIDs10034625	10034625	SIOOIUBISYFSFU-UHFFFAOYSA-N
CIDm10034626	CIDs10034626	10034626	LQKBTNMDGJTVIF-UHFFFAOYSA-N
CIDm00008314	CIDs00008314	10034627	UKSVDXGCBBRSOU-UHFFFAOYSA-N
CIDm00150895	CIDs10034628	10034628	SMQMVYPLQGWEGE-UWTATZPHSA-N
CIDm10034629	CIDs10034629	10034629	ZEGXACGUDWFTMA-SZSCBOSDSA-N
CIDm01003463	CIDs01003463	1003463	SZGYQYWFQAWHSE-UHFFFAOYSA-N
CIDm09989262	CIDs10034630	10034630	KBCSGTRINFMUFX-IHDFNVHASA-N
CIDm00141387	CIDs10034631	10034631	RVFBNLMXCXFOET-WHFBIAKZSA-N
CIDm10034632	CIDs10034632	10034632	DBSHTRPXNPDQQU-UHFFFAOYSA-N
CIDm10034633	CIDs10034633	10034633	KGXGPFFAEXSBFB-UHFFFAOYSA-N
CIDm10034634	CIDs10034634	10034634	FGPHEYLBFNJEGA-UHFFFAOYSA-N
CIDm10034635	CIDs10034635	10034635	AULUBMWNGZONOY-RNJXMRFFSA-N
CIDm10034635	CIDs10034636	10034636	AULUBMWNGZONOY-GJMOJQLCSA-N
CIDm10034637	CIDs10034637	10034637	BDKVDNAPWMYILV-FZWLCVONSA-N
CIDm10034638	CIDs10034638	10034638	KEBUMDDAUPMFRZ-VQVTYTSYSA-N
CIDm10034639	CIDs10034639	10034639	GASWZOQJRLBPBP-NKWVEPMBSA-N
CIDm01003464	CIDs01003464	1003464	XKEMFCAFGBIENZ-UHFFFAOYSA-N
CIDm10034640	CIDs10034640	10034640	QYBMRCDWXBWNBP-UHFFFAOYSA-N
CIDm10034641	CIDs10034641	10034641	AKMQRQYIMCRNHP-YUMQZZPRSA-N
CIDm10034642	CIDs10034642	10034642	QIGOHFLKAFHWDZ-RXLGXGPVSA-N
CIDm02734525	CIDs10034643	10034643	VTCHZFWYUPZZKL-UHNVWZDZSA-N
CIDm10034644	CIDs10034644	10034644	ZPSOJZAKNAQQRQ-UHFFFAOYSA-N
CIDm10034645	CIDs10034645	10034645	YCNGXYJBOOVPRO-UHFFFAOYSA-N
CIDm10034646	CIDs10034646	10034646	OWEVOUFJQJDSFS-FPLPWBNLSA-N
CIDm10034647	CIDs10034647	10034647	JVPFIAMVSHJYQJ-BQYQJAHWSA-N
CIDm10034648	CIDs10034648	10034648	QIFPHNOQNKONCM-UHFFFAOYSA-N
CIDm10034649	CIDs10034649	10034649	HJHOFWBTKMCYOM-UHFFFAOYSA-N
CIDm01003465	CIDs01003465	1003465	WMLMJWIXYNLCEE-RQZCQDPDSA-N
CIDm10034650	CIDs10034650	10034650	ADGLROPUXVYPSB-UHFFFAOYSA-N
CIDm10034651	CIDs10034651	10034651	IOTIRSPUZHJKSO-FNORWQNLSA-N
CIDm10034652	CIDs10034652	10034652	LRACXPVVCHHCPQ-ALCCZGGFSA-N
CIDm10034653	CIDs10034653	10034653	OUMZWHJVHIMNRQ-ALCCZGGFSA-N
CIDm10034654	CIDs10034654	10034654	DJZZWSRQZDNJMU-VQJRRODPSA-N
CIDm00518678	CIDs10034655	10034655	PPKIOOAEILEYAF-QMMMGPOBSA-N
CIDm10034656	CIDs10034656	10034656	RSIVBRRUWSICQV-QPJJXVBHSA-N
CIDm10034657	CIDs10034657	10034657	YNSUBIQKQNBKJT-UHFFFAOYSA-N
CIDm10034658	CIDs10034658	10034658	SNKKJLRSCSODCV-UHFFFAOYSA-N
CIDm00136929	CIDs10034659	10034659	KNSPBSQWRKKAPI-UMPXIDFVSA-N
CIDm01003465	CIDs01003466	1003466	WMLMJWIXYNLCEE-UHFFFAOYSA-N
CIDm10034660	CIDs10034660	10034660	AHTUATRETKQQOE-UHFFFAOYSA-N
CIDm10034661	CIDs10034661	10034661	DIFONWOTOLGYPM-NSCUHMNNSA-N
CIDm10034662	CIDs10034662	10034662	BSTCHFGEIXFVRN-VPENINKCSA-N
CIDm10034663	CIDs10034663	10034663	SQICTFCQCMBOAH-PHDIDXHHSA-N
CIDm10034664	CIDs10034664	10034664	MEIFSCYJGYRGFU-NKWVEPMBSA-N
CIDm10034665	CIDs10034665	10034665	VNIYGPQDZZAGMJ-JEAXJGTLSA-N
CIDm10034666	CIDs10034666	10034666	XRBODZLBHMHWOK-UHFFFAOYSA-N
CIDm10034667	CIDs10034667	10034667	GDRBQWCGBCJTLB-JGVFFNPUSA-N
CIDm00543662	CIDs10034668	10034668	ATUWXXVBEAYCSQ-RXMQYKEDSA-N
CIDm10034669	CIDs10034669	10034669	OTGVQQOBOHJFJE-UHFFFAOYSA-N
CIDm10034670	CIDs10034670	10034670	DHGYLUFLENKZHH-UHFFFAOYSA-N
CIDm10034671	CIDs10034671	10034671	SFFWMTOKFWJWEE-UHFFFAOYSA-N
CIDm10034672	CIDs10034672	10034672	FIXBBOOKVFTUMJ-UHFFFAOYSA-N
CIDm10034673	CIDs10034673	10034673	PICFRXIZFATRER-UHFFFAOYSA-N
CIDm10034674	CIDs10034674	10034674	HZBSZTQEFMBEKP-PHDIDXHHSA-N
CIDm10034675	CIDs10034675	10034675	CNPMOHGYTDYJAE-HNQUOIGGSA-N
CIDm10034676	CIDs10034676	10034676	UUKWSEIZIMUXPU-SQOUGZDYSA-N
CIDm10034677	CIDs10034677	10034677	FQWONYOJZWVGRB-UHFFFAOYSA-N
CIDm10034678	CIDs10034678	10034678	JPLOYXGSMDQUFQ-BQYQJAHWSA-N
CIDm10034679	CIDs10034679	10034679	OWGYZXRIBLNBAU-UHFFFAOYSA-N
CIDm10034680	CIDs10034680	10034680	HMXHUUDRVBXHBQ-UHFFFAOYSA-N
CIDm00073712	CIDs10034681	10034681	KLXSUMLEPNAZFK-PTQBSOBMSA-N
CIDm10034682	CIDs10034682	10034682	LOPICWNGDXVAAE-UHFFFAOYSA-N
CIDm10034683	CIDs10034683	10034683	BBDPCGFBRYRHQN-UHFFFAOYSA-N
CIDm10034684	CIDs10034684	10034684	MPCXQPXCYDDJSR-UHFFFAOYSA-N
CIDm10034685	CIDs10034685	10034685	TXEVDFUHDMVRCN-UHFFFAOYSA-N
CIDm10034686	CIDs10034686	10034686	VNCIHMZBARPDQN-UHFFFAOYSA-N
CIDm10034687	CIDs10034687	10034687	BZGYTHXDNICSHZ-JXMROGBWSA-N
CIDm10034688	CIDs10034688	10034688	YBPAQCFQWIKFJH-UHFFFAOYSA-N
CIDm10034689	CIDs10034689	10034689	PQVQPKPRASCKMS-UHFFFAOYSA-N
CIDm01003469	CIDs01003469	1003469	YTTJCMSADYLQOM-XSFVSMFZSA-N
CIDm10034690	CIDs10034690	10034690	SZOZLQBIUISGSD-AATRIKPKSA-N
CIDm10034691	CIDs10034691	10034691	HMRQJGCTMMYQOU-UHFFFAOYSA-N
CIDm10034692	CIDs10034692	10034692	MBFZLJQJDXWBFV-UHFFFAOYSA-N
CIDm10034693	CIDs10034693	10034693	MKDZJBGDZXVOLO-BWBBJGPYSA-N
CIDm10034694	CIDs10034694	10034694	DBBBXDIKKDMCBZ-UHFFFAOYSA-N
CIDm10034695	CIDs10034695	10034695	FKYYHTSJRDZAFH-UHFFFAOYSA-N
CIDm10034696	CIDs10034696	10034696	KOOPGSDTMDXWTG-UHFFFAOYSA-N
CIDm10034697	CIDs10034697	10034697	SLMIPBHDRZSQTO-UHFFFAOYSA-N
CIDm10034698	CIDs10034698	10034698	GKZKCTWRLLFBAF-RNFRBKRXSA-N
CIDm00009025	CIDs10034699	10034699	DPZNOMCNRMUKPS-KFRNQKGQSA-N
CIDm00100347	CIDs00100347	100347	JRHAKKPANBHALP-UHFFFAOYSA-N
CIDm10034700	CIDs10034700	10034700	TWJOANMQEROAIL-NSCUHMNNSA-N
CIDm10034701	CIDs10034701	10034701	YMRRWQZJYFEWQT-UHFFFAOYSA-N
CIDm10034702	CIDs10034702	10034702	VPPPLRGAPXVWJO-UHFFFAOYSA-N
CIDm10034703	CIDs10034703	10034703	SGOUDCDNPMCEGE-JGVFFNPUSA-N
CIDm10034704	CIDs10034704	10034704	KVBBYSGYWFFEQS-UHFFFAOYSA-N
CIDm10034705	CIDs10034705	10034705	HPZFJIIFDGPQMP-FPLPWBNLSA-N
CIDm10034706	CIDs10034706	10034706	BGXVXNFRCRHPNJ-UHFFFAOYSA-N
CIDm10034707	CIDs10034707	10034707	MTMQFJBUOYLUJU-DTWKUNHWSA-N
CIDm10034708	CIDs10034708	10034708	XRBKXPDKGCDRHF-UHFFFAOYSA-N
CIDm10034709	CIDs10034709	10034709	BJKJEAVGCXSBNW-UHFFFAOYSA-N
CIDm01003471	CIDs01003471	1003471	AGRWFJBUHVDMTJ-UHFFFAOYSA-N
CIDm10034710	CIDs10034710	10034710	VLPWBYHSQRKBCO-UHFFFAOYSA-N
CIDm10034711	CIDs10034711	10034711	DSBKYWWEBIJMOS-UXBLZVDNSA-N
CIDm10034712	CIDs10034712	10034712	RKXWKTOBQOSONL-UHFFFAOYSA-N
CIDm10034713	CIDs10034713	10034713	VVSRTQFPVSUIGX-UHFFFAOYSA-N
CIDm10034714	CIDs10034714	10034714	GIBMJPUDIGLZSE-UHFFFAOYSA-N
CIDm10034715	CIDs10034715	10034715	ZTXVUORICNSNDG-UHFFFAOYSA-N
CIDm10034716	CIDs10034716	10034716	RAPDZHDBDKJBTR-VQHVLOKHSA-N
CIDm10034717	CIDs10034717	10034717	GBWLDVUSWXTLBT-FTGFODROSA-N
CIDm10034718	CIDs10034718	10034718	XXIUIZXYLIXBJQ-UHFFFAOYSA-N
CIDm10034719	CIDs10034719	10034719	NOUMNNWRQJXUDH-NSCUHMNNSA-N
CIDm01003472	CIDs01003472	1003472	QAUYDXAOLJDNKD-UHFFFAOYSA-N
CIDm10034720	CIDs10034720	10034720	ACYPLZQFTUPVKP-UHFFFAOYSA-N
CIDm10034721	CIDs10034721	10034721	GEMRXOCCPYSSJK-UHFFFAOYSA-N
CIDm10034722	CIDs10034722	10034722	PPZIVKKUECAYAH-UHFFFAOYSA-N
CIDm10034723	CIDs10034723	10034723	JOOOWMKNPUTDKK-ZCFIWIBFSA-N
CIDm10034724	CIDs10034724	10034724	OKZIXRBOTDMZML-UHFFFAOYSA-N
CIDm00281321	CIDs10034725	10034725	DLMWLCJYHLUYST-WCTZXXKLSA-N
CIDm00640670	CIDs10034726	10034726	BYBIJNLTZMNGPS-WCTZXXKLSA-N
CIDm10034727	CIDs10034727	10034727	NHAKLNCGSDAYNE-UHFFFAOYSA-N
CIDm10034728	CIDs10034728	10034728	YAXNZIHOGOMMCQ-YUMQZZPRSA-N
CIDm10034729	CIDs10034729	10034729	CIJYVJDLABJUCX-UHFFFAOYSA-N
CIDm10034730	CIDs10034730	10034730	PRASFUSDQYLZSN-UHFFFAOYSA-N
CIDm10034731	CIDs10034731	10034731	DFLGUCKHKKCGBZ-OHCKJTPYSA-N
CIDm10034732	CIDs10034732	10034732	SEZCTMBTAYZINM-UHFFFAOYSA-N
CIDm10034733	CIDs10034733	10034733	HESSXKKDBFQKFM-VOTSOKGWSA-N
CIDm10034734	CIDs10034734	10034734	OIJGPZRBWYQKSF-UHFFFAOYSA-N
CIDm10034735	CIDs10034735	10034735	SUJSOGHQDWSFHD-UHFFFAOYSA-N
CIDm10034736	CIDs10034736	10034736	XOBUITCCYSUOEP-FCJGRKLLSA-N
CIDm10034737	CIDs10034737	10034737	KNJVUMXKVWAAMC-UHFFFAOYSA-N
CIDm10034738	CIDs10034738	10034738	FCGFELSCDSTPKX-NTSWFWBYSA-N
CIDm10034739	CIDs10034739	10034739	HORYLNIGSBYLDC-VQVTYTSYSA-N
CIDm10034740	CIDs10034740	10034740	QNENQYVJSSPIMA-UHNVWZDZSA-N
CIDm10034741	CIDs10034741	10034741	BMKZRLNIIGUAIU-UHFFFAOYSA-N
CIDm10034742	CIDs10034742	10034742	RCKCKNHQASKUBO-VMPITWQZSA-N
CIDm10034743	CIDs10034743	10034743	BQANIZPLOLHQJO-UHFFFAOYSA-N
CIDm10034744	CIDs10034744	10034744	VEKIORQVASEPKE-UHFFFAOYSA-N
CIDm10034745	CIDs10034745	10034745	WRBCZJZVJZFMRH-OWOJBTEDSA-N
CIDm10034746	CIDs10034746	10034746	UJNMJVJMSOYTFH-UHFFFAOYSA-N
CIDm09989381	CIDs10034747	10034747	VZPQWDXZGLDJPZ-HERZVMAMSA-N
CIDm10034748	CIDs10034748	10034748	XTVOSHCRYVNBEL-UHFFFAOYSA-N
CIDm10034749	CIDs10034749	10034749	YHHPQMAEWZGPRQ-UHFFFAOYSA-N
CIDm01003475	CIDs01003475	1003475	QEEODYCPMLXXIL-UHFFFAOYSA-N
CIDm10034750	CIDs10034750	10034750	LQPGODDOSFMBMQ-NGJCXOISSA-N
CIDm10034751	CIDs10034751	10034751	OXDZFVNIVMSPEG-UHFFFAOYSA-N
CIDm10034752	CIDs10034752	10034752	PWQXEYVSWIODIU-XUFKOBSPSA-N
CIDm10034753	CIDs10034753	10034753	MYWGMXHZRJOTKP-UHFFFAOYSA-N
CIDm10034754	CIDs10034754	10034754	VXVBJRFNQYJZTE-UHFFFAOYSA-N
CIDm10034755	CIDs10034755	10034755	HLXWLHRCFGKDNS-UHFFFAOYSA-N
CIDm10034756	CIDs10034756	10034756	JWORDNGCPRJKDL-UHFFFAOYSA-N
CIDm10034757	CIDs10034757	10034757	MQVRCWKRJUCDQA-UHFFFAOYSA-N
CIDm00074897	CIDs10034758	10034758	ICMVGKQFVMTRLB-QBZHADDCSA-N
CIDm00061297	CIDs10034759	10034759	TWBUVVYSQBFVGZ-FOQJRBATSA-N
CIDm01003476	CIDs01003476	1003476	XLHOJIQMUUUFLG-UHFFFAOYSA-N
CIDm10034760	CIDs10034760	10034760	JDASZAPSKFWCKT-UHFFFAOYSA-N
CIDm10034761	CIDs10034761	10034761	WVASKVAMJVCVOY-UHFFFAOYSA-N
CIDm10034762	CIDs10034762	10034762	SRFZPWAZZISKCU-JKUQZMGJSA-N
CIDm10034763	CIDs10034763	10034763	RKEYPORJJFWIGD-UHFFFAOYSA-N
CIDm10034764	CIDs10034764	10034764	IIYPIWJBXBELAA-UHFFFAOYSA-N
CIDm10034765	CIDs10034765	10034765	VMJWVSPIJCGVHQ-SNVBAGLBSA-N
CIDm10034766	CIDs10034766	10034766	ARIJWDLLMYRQKM-UHFFFAOYSA-N
CIDm10034767	CIDs10034767	10034767	PEVAXGOLUUZUCZ-UHFFFAOYSA-N
CIDm10034768	CIDs10034768	10034768	ZATDSULMABOLKD-HCWXCVPCSA-N
CIDm10034769	CIDs10034769	10034769	APFMAFSWYRCCPS-UHFFFAOYSA-N
CIDm01003477	CIDs01003477	1003477	NRASOUYETNCEKB-UHFFFAOYSA-N
CIDm10034770	CIDs10034770	10034770	GCRMRCVJEKAXQN-UHFFFAOYSA-N
CIDm10034771	CIDs10034771	10034771	UGQXGGYBPWOCCD-UHFFFAOYSA-N
CIDm10034772	CIDs10034772	10034772	SHQUNUAMNCPZNJ-UHFFFAOYSA-N
CIDm10034773	CIDs10034773	10034773	FSNRTEQULAOGKO-KQQUZDAGSA-N
CIDm00007813	CIDs10034774	10034774	JQKBUTDZZRGQDR-XAIOGUTNSA-N
CIDm00007813	CIDs10034774	10034775	RZXMPPFPUUCRFN-AQTHXFONSA-N
CIDm10034776	CIDs10034776	10034776	ZVIUAUKJGGJPND-UHFFFAOYSA-N
CIDm10034777	CIDs10034777	10034777	MGNOINHCQPDTPO-UHFFFAOYSA-N
CIDm10034778	CIDs10034778	10034778	GIUDXRHKPRWNLN-SJJSAGRGSA-N
CIDm10034779	CIDs10034779	10034779	XZYIWFIYUVQOGZ-UHFFFAOYSA-N
CIDm01003478	CIDs01003478	1003478	ZLIVKLRSQLXNIZ-UHFFFAOYSA-N
CIDm10034780	CIDs10034780	10034780	PXCDIRKSCUAMKA-UHFFFAOYSA-N
CIDm10012056	CIDs10034781	10034781	PHKHGSSZAJVEQK-TXJUVRORSA-N
CIDm10034782	CIDs10034782	10034782	VRFMLDOHECZOST-UHFFFAOYSA-N
CIDm10034783	CIDs10034783	10034783	QHUCJYPNJYZEOQ-GKAPJAKFSA-N
CIDm10034784	CIDs10034784	10034784	LLTVFCWYYKOQIK-UHFFFAOYSA-N
CIDm10034785	CIDs10034785	10034785	VTMPLTIJTPVDFI-UHFFFAOYSA-N
CIDm10034786	CIDs10034786	10034786	JFOQQZUPZVECQZ-SFYZADRCSA-N
CIDm10034787	CIDs10034787	10034787	IADOEXKTKQWWSB-UHFFFAOYSA-N
CIDm10034788	CIDs10034788	10034788	YZGSLXOROFAIBM-UHFFFAOYSA-N
CIDm10034789	CIDs10034789	10034789	UQAZAAGPSRNXMW-UHFFFAOYSA-N
CIDm01003479	CIDs01003479	1003479	IAWAXCPGNMPJGH-UHFFFAOYSA-N
CIDm10034789	CIDs10034789	10034790	IWIQBYGMDDCONE-UHFFFAOYSA-N
CIDm10034791	CIDs10034791	10034791	FAHQLBWRLLOJOX-UHFFFAOYSA-N
CIDm10034792	CIDs10034792	10034792	VSCZEDCZYNXIFG-UHFFFAOYSA-N
CIDm10034793	CIDs10034793	10034793	VNQWRDAWHCRLIS-UHFFFAOYSA-N
CIDm10034794	CIDs10034794	10034794	POLFZJFTWICAOV-UHFFFAOYSA-N
CIDm10034795	CIDs10034795	10034795	YIMJOLVCOVZWNK-ZBBQOBIRSA-N
CIDm10034796	CIDs10034796	10034796	ZZMLMTCARIQKTM-UJPDDDSFSA-N
CIDm10034796	CIDs10034796	10034797	QWXULCZCTYGDOT-VPENINKCSA-N
CIDm10034798	CIDs10034798	10034798	AHWZALOOTZZLAR-UHFFFAOYSA-N
CIDm10034799	CIDs10034799	10034799	IUVGGESEBFJHPK-UHFFFAOYSA-N
CIDm01003480	CIDs01003480	1003480	OMDWMZFBBXUSJN-UHFFFAOYSA-N
CIDm00253321	CIDs10034800	10034800	VKCZTBCHTNDVEK-COSWYCGTSA-N
CIDm10034801	CIDs10034801	10034801	XZTYAABEUZYSQL-OPFOWNOESA-N
CIDm10034802	CIDs10034802	10034802	DFDBEEZPOWADAG-UHFFFAOYSA-N
CIDm10034803	CIDs10034803	10034803	GSLAZJWVZWZXHT-XVNBXDOJSA-N
CIDm10034804	CIDs10034804	10034804	DQUYKABQTOXNDQ-UHFFFAOYSA-N
CIDm10034804	CIDs10034804	10034805	QVIHZCVPHHYKOJ-UHFFFAOYSA-N
CIDm10034806	CIDs10034806	10034806	JVUQEKLVFLSSTL-MRVPVSSYSA-N
CIDm10034807	CIDs10034807	10034807	GJJYQFPADNKBDY-UHFFFAOYSA-N
CIDm09989426	CIDs10034808	10034808	YVQCPMOAZNILFO-SQXHDICFSA-N
CIDm10034809	CIDs10034809	10034809	JABSMABHPFQNPH-FXQIFTODSA-N
CIDm01003481	CIDs01003481	1003481	VGGRQQUYIUSIFV-UHFFFAOYSA-N
CIDm10034810	CIDs10034810	10034810	PAHCSXMDRKCMGY-UHFFFAOYSA-N
CIDm00006974	CIDs10034811	10034811	BSFHJMGROOFSRA-KFRNQKGQSA-N
CIDm10034812	CIDs10034812	10034812	MCXWBCFUOULNBE-UHFFFAOYSA-N
